title,text,source_name,date,topics,sentiment,type,tickers,lastupdate,news_id,rank_score
Biggest Movers ETC UNI Slip to 2Month Lows on Monday,Ethereum classic fell to a twomonth low to start the week as prices in the cryptocurrency market continue to decline Uniswap also slipped to a multimonth low on Monday as the token hit its weakest level since July As of writing the global crypto market cap is down 5,Bitcoin,2022-09-19 15:30:13,[],Negative,Article,"['ETC', 'UNI']","2024/02/07, 14:10:130307",197157,4.44
Uniswap price analysisPrice surmounts 545 top after bullish stream,Uniswap price analysis reveals that the market is following an uptrend after a recent bullish stream The market opened trading today at 527 and immediately began to surge upwards,Cryptopolitan,2022-09-20 10:54:08,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:130783",197569,5.48
Why Uniswap TVL Data Is Wrong and How It Affects UNI Price,Uniswap UNI is seemingly in the end of its shortterm correction and is trading inside a longterm support area The post Why Uniswap TVL Data Is Wrong and How It Affects UNI Price appeared first on BeInCrypto,BeInCrypto,2022-09-20 12:00:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:130754",197619,6.13
Banking App Revolut Abruptly Adds Cardano Uniswap and 9 Other Crypto Assets to Trading Platform,Londonbased digital payments company Revolut says it just added eleven new crypto assets to its banking app The platform now supports smart contract platform Cardano ADA decentralized exchange Uniswap UNI decentralized finance DeFi synthetic assets trading platform Synthetix SNX yield aggregator yearnfinance YFI financial contracts platform UMA decentralized exchange Bancor BNT decentralized storage network Filecoin  The post Banking App Revolut Abruptly Adds Cardano Uniswap and 9 Other Crypto Assets to Trading Platform appeared first on The Daily Hodl,The Daily Hodl,2021-04-11 17:30:46,[],Neutral,Article,"['ADA', 'UNI']","2024/02/07, 14:10:4376",19769,4.38
GeniuX on Uniswap Way to Invest in Tokenized RealWorld Assets,The twentyfirst century folks have realized that entering the real estate art and even aviation markets do not need a substantial initial investment They may however completely participate provided they invest their present resources in the appropriate platforms,Crypto Daily,2022-09-21 12:15:00,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:131115",198261,5.53
Pantera CEO Says NEAR and Two EthereumBased Projects Showing Strength Predicts Billions of New Crypto Users Will Arrive,Pantera Capital CEO Dan Morehead says that three overlooked crypto projects are showing impressive strength in the face of an overall downtrend in the digital asset markets,The Daily Hodl,2022-09-21 19:00:46,[],Positive,Article,"['1INCH', 'NEAR', 'UNI']","2024/02/07, 14:10:130968",198492,4.38
Uniswap Foundation splashes 18 million in first round of grants,Less than a month since its formation the Uniswap Foundation has announced its first round of grants The post Uniswap Foundation splashes 18 million in first round of grants appeared first on The Block,The Block,2022-09-22 10:04:34,[],Positive,Article,['UNI'],"2024/02/07, 14:10:131530",198739,6.67
Price analysis 412 BTC ETH BNB XRP ADA DOT UNI LTC LINK XLM,Altcoins continue to press higher while Bitcoin bulls work on holding the 60000 level as support,Cointelegraph,2021-04-12 18:47:11,['tanalysis'],Neutral,Article,"['ADA', 'BNB', 'BTC', 'DOT', 'ETH', 'LTC', 'UNI', 'XLM', 'XRP', 'LINK']","2024/02/07, 14:10:4434",19896,4.37
Uniswap Revenue King of the DEXs,Is Uniswap still worth investing in 2022 You can find the answer right here We explain the current status of Uniswap its market position alternatives and more The post Uniswap Revenue King of the DEXs appeared first on Bitcoin Market Journal,Bitcoin Market Journal,2022-09-22 18:18:57,[],Positive,Article,['UNI'],"2024/02/07, 14:10:131343",199082,5.31
Uniswap Foundation Launches First Wave of Grants Totaling 18M,The grants will be distributed across 14 recipients working on different projects,CryptoPotato,2022-09-22 20:22:20,[],Positive,Article,['UNI'],"2024/02/07, 14:10:131319",199120,6.39
Uniswap Foundation Disburses First Set of Grants Worth 18 Million,Uniswap Foundation UF has announced the disbursements of its first round of grants to some awardees who are involved in various projects working on promoting growth and governance stewardship 1,Crypto news,2022-09-22 21:30:58,[],Positive,Article,['UNI'],"2024/02/07, 14:10:131304",199138,5.63
Uniswap Foundation to Distribute 18 Million in Grants to 14 Recipients,The Uniswap Foundation UF the group behind the decentralized exchange dex Uniswap announced the first wave of foundation grants on Wednesday as it plans to distribute 18 million total awarded across 14 grants,Bitcoin,2022-09-22 21:30:13,[],Positive,Article,['UNI'],"2024/02/07, 14:10:131306",199140,8.94
Uniswap price analysisUNI price surges by 4 percent as it hits 592,The Uniswap price analysis is indicating an increase in price levels for today The price levels have moved up to meet the 592 level which is a relatively positive indication for buyers as the price has increased,Cryptopolitan,2022-09-23 08:38:00,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:131898",199269,5.48
UNI Price Analysis Explodes to New AllTime Highs,Uniswap UNI made a strong bullish bounce up to fresh alltime highs of 3748 at the MA 50 support zoneUniswap UNI exploded higher today to alltime highs of 3748Targets for the move remains the 40 psychological level Revolut adds Uniswap to its trading platformUniswap UNI exploded to alltime highs of 3748 on Apr 12 spiking ,CoinPedia,2021-04-12 22:45:14,[],Positive,Article,['UNI'],"2024/02/07, 14:10:4414",19932,5.89
Uniswap Price Prediction Are We in a Price Reversal,Uniswap price is up by 3 per cent extending a bullish trend that has persisted in the markets for the past two days,InvestingCube,2022-09-23 14:19:38,[],Negative,Article,['UNI'],"2024/02/07, 14:10:131754",199508,5.42
Uniswap Price Loses Momentum Are The Bears Back,The Uniswap price had risen to almost 6 on its chart but the bulls were unable to maintain that level Over the last 24 hours the coin again lost momentum and fell south on its chart,NewsBTC,2022-09-24 04:00:59,[],Negative,Article,['UNI'],"2024/02/07, 14:10:132138",199709,6.03
Uniswap Struggles below 600 High and Could Fall to 415,Uniswap UNI price has been in a downtrend since July 29 Selling pressure on this cryptocurrency has reached bearish exhaustion,Coin Idol,2022-09-24 10:20:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:132084",199757,5.03
How Uniswap Is Taking Aim at Coinbase and Binance,Uniswap wants to bring your digital asset experience into one place Uniswap Diamond and the acquisition of NFT aggregator Genie will help,Decrypt,2022-09-24 13:04:08,[],Positive,Article,['UNI'],"2024/02/07, 14:10:132061",199827,6.27
Uniswap Why Ethereum whales are not the agents needed for a twist of fate,Uniswap UNI broke into the top cryptocurrencies held by the top 100 Ethereum ETH whales lately According to prominent whale tracker WhaleStats UNI shook off competition from other smart contracts protocol to gain the position,AMBCrypto,2022-09-24 21:30:38,['whales'],Neutral,Article,['UNI'],"2024/02/07, 14:10:131978",199922,6.26
18M is being given in grants from Uniswap Foundation,The Uniswap Foundation which supervises the growth of the globes biggest DEX has announced that its initial wave of funding totals nearly 18M,Inside Bitcoins,2022-09-25 02:06:16,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:131962",200028,5.66
Analysis of the Cryptocurrency Market Leaders Avalanche Uniswap and Moshnake,SPONSORED POST The cryptocurrency market may be readily segmented into niches which include everything from the meme subsector to decentralized exchanges liquid staking and playtoearn amongst others Presently Avalanche AVAX Uniswap UNI and Moshnake MSH are leading the way in their respective niches in the cryptocurrency market,The Cryptonomist,2022-09-25 13:00:23,[],Neutral,Article,"['AVAX', 'MSH', 'UNI']","2024/02/07, 14:10:132226",200076,3.71
Uniswap price analysisUNIUSDdips to lows of 572 after a bearish spell,Uniswap price analysis shows a bearish trend as the price has fallen below the 600 mark The support for Uniswap prices is present at 571 and the resistance is seen at 594The UNIUSD pair has been on a downward trend for the last 24 hours as it is currently trading at the 572 mark,Cryptopolitan,2022-09-25 17:36:11,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:132189",200121,5.48
Uniswap price analysis UNI gets support at 562 after a decline,The Uniswap price analysis shows an increasing trend for the market today as the coin has started recovery The bulls have succeeded in obtaining the leading position and gaining stability as the market sentiment towards UNI has turned positive,Cryptopolitan,2022-09-26 13:27:09,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:132498",200442,5.48
Uniswap Token Price Falling in Response to Channel Pattern Back to 46,Under the influence of a falling channel pattern the Uniswap token price showed a steady downfall in the past five weeks However the very nature of this pattern is to resume a strong bull rally once the price breaks the overhead trendline,Coingape,2022-09-26 19:48:29,[],Negative,Article,['UNI'],"2024/02/07, 14:10:132360",200646,5.87
Uniswap Price Watch UNI Registers 16 Rally In Last 7 Days,Uniswap UNI token holders have plenty of reasons to celebrate now Uniswap is among the top gainers among cryptocurrencies registering a 162 price increase over the past week The token is now on a falling channel pattern but is expected to make a bullish run Lowest possible support price for Uniswap is 48 The digital asset is one of the biggest gainers not only for the last 24 hours but for the past seven days,NewsBTC,2022-09-27 08:30:54,[],Positive,Article,['UNI'],"2024/02/07, 14:10:132987",200836,6.03
Uniglo GLO Uniswap UNI And Fantom FTM Could Outshine Bitcoin BTC And Ethereum ETH,While most new crypto investors often head for the most famous coins like ETH and BTC these arent always the best investments to make for future growth potential Yes theyre the most popular tokens but they might have already enjoyed most of their growth,Crypto Daily,2022-09-27 09:30:00,[],Positive,Article,"['BTC', 'ETH', 'FTM', 'GLO', 'UNI']","2024/02/07, 14:10:132962",200866,3.73
Chainlink Uniswap and Moshnake cryptocurrencies that would make excellent portfolio additions in the bear market,SPONSORED POST The cryptocurrency industry has battled a harsh bear market causing headaches for crypto regulars like investors and traders Simple cryptorelated activities have become harder to perform resulting in unprecedented losses Many crypto holders have sold their crypto stock for fear of the worst This is the most challenging period in cryptos short history,The Cryptonomist,2022-09-27 10:28:30,[],Positive,Article,"['LINK', 'MSH', 'UNI']","2024/02/07, 14:10:132939",200930,3.71
Bitcoin Price and Ethereum Print Bullish Pattern UNI Surges,Bitcoin price started a steady increase above the 19500 resistance BTC is currently 1100 UTC up over 5 and there was a move above 20000 The previous resistance at 19500 might now act as a strong support,Cryptonews,2022-09-27 11:22:00,[],Positive,Article,"['BTC', 'ETH', 'UNI']","2024/02/07, 14:10:132919",200951,4.29
DeFi TVL at Record Low but UNI MKR and AAVE Extend Rally,With the global crypto market capitalization still below the 1 trillion mark the once glimmering decentralized finance DeFi total value locked TVL has also witnessed a considerable pullback The post DeFi TVL at Record Low but UNI MKR and AAVE Extend Rally appeared first on BeInCrypto,BeInCrypto,2022-09-27 15:00:00,[],Positive,Article,"['AAVE', 'MKR', 'UNI']","2024/02/07, 14:10:132824",201142,4.33
Biggest Movers LINK Hits 6Week High UNI up 16 on Tuesday,Chainlink hit a sixweek high during Tuesdays session as the token rose for a sixth consecutive session The move saw the token rally past a key resistance level in the process Uniswap was also in the green with prices climbing by as much as 16 earlier in the day,Bitcoin,2022-09-27 15:30:33,[],Positive,Article,"['UNI', 'LINK']","2024/02/07, 14:10:132810",201147,4.44
Uniswap UNI Price Prediction 2022  Time to Buy Uniswap,Uniswap UNI has been gradually increasing in price over the last few months and today has pumped over 13,Cryptonews,2022-09-27 16:03:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:132793",201163,6.09
Uniswap Price Prediction  Glorious 20 Week Better Days Ahead,UNI token grew 20 since last week Why is Uniswap up,CryptoTicker,2022-09-27 16:37:16,[],Positive,Article,['UNI'],"2024/02/07, 14:10:132781",201191,5.38
Five Crypto Assets Surge 10 or More As Bitcoin Analyst Urges Traders To Keep Their Pants On,A widelyfollowed Bitcoin BTC analyst is warning traders to remain calm as a significant number of altcoins begin to rise Jason Pizzino tells his 276000 YouTube subscribers it would be wise to hold on to their shorts and avoid FOMO Lets try and keep our pants on right now,The Daily Hodl,2022-09-27 18:05:34,[],Positive,Article,"['BTC', 'GMT', 'NEO', 'SSV', 'UNI']","2024/02/07, 14:10:132758",201245,4.38
Uniswap Price Continues Bearish Spell Can It Move Past 6,Uniswap price is consistently travelling southward on the oneday chart UNIs bulls have not been able to break past its immediate support causing traders to lose confidence,NewsBTC,2022-09-27 22:00:32,[],Negative,Article,['UNI'],"2024/02/07, 14:10:132704",201323,6.03
Cryptocurrencies to Watch This Week BTC XRP UNI QUANT COMP,The global cryptocurrency market cap did not see any notable increases during the previous intraweek session It started the period under consideration at 934 billion but dipped in response to the massive selling pressure across the market,Coinfomania,2022-09-27 22:35:39,[],Positive,Article,"['BTC', 'COMP', 'QNT', 'UNI', 'XRP']","2024/02/07, 14:10:132697",201351,3.49
Bitcoin is back below US20000 Ether makes little moves XRP price decline and Uniswap makes gains,After breaking beyond US20000 the day before in a larger market rise bitcoin traded back in the US19000 range While the top 10 by market capitalization of Solana Cardano and XRP gained momentum Ether barely changed,Bitcoinworld,2022-09-28 07:43:21,[],Neutral,Article,"['BTC', 'ETH', 'UNI', 'XRP']","2024/02/07, 14:10:133393",201444,3.28
Uniswap price analysis UNIUSD Bearish stream lowers coin value down to 620,Uniswap price analysis shows a bearish trend as the price has fallen below the 600 mark The support for Uniswap prices is present at 6604 and the resistance is seen at 661,Cryptopolitan,2022-09-28 13:22:47,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:133257",201674,5.48
Unigloio GLO PancakeSwap CAKE And Uniswap UNI Explained,Investors need to utilize the bear market wisely Not only to accumulate highly undervalued cryptocurrencies but more importantly to educate themselves and build so that they can truly flourish in the next bull market Digital assets represent a new form of money and sound money naturally replaces lousy money,CoinPedia,2022-09-29 08:00:27,[],Neutral,Article,"['CAKE', 'GLO', 'UNI']","2024/02/07, 14:10:133738",202045,4.09
Uniswap UNI may slip to lower support levels as the lack of demandkicks in,DisclaimerThe findings of the following analysis are the sole opinions of the writer and should not be considered investment advice Uniswap halted at 6,AMBCrypto,2022-09-29 20:30:11,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:133489",202453,6.0
UNI traders are optimistic but heres why theres the emerging Q of how long,UNIs performance last week was commendable as it outperformed many of the markets usual top gainers with 10 gains of its own Needless to say this development brought some respite to hopeful investors,AMBCrypto,2022-09-29 23:30:43,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133461",202506,6.16
Uniswap UNI Leads Gains Among Top Coins,Uniswap UNI has led growth and gains among other top coins in the last 7 days The price has been moving northward in the past week with other top coins following suit,NewsBTC,2022-09-29 23:33:18,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133460",202508,6.03
Price analysis 414 BTC ETH BNB XRP ADA DOT UNI LTC DOGE LINK,Todays Coinbase COIN listing is likely to remain a focal point that will dictate the shortterm price action in Bitcoin and altcoins,Cointelegraph,2021-04-14 21:12:59,['tanalysis'],Neutral,Article,"['ADA', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'UNI', 'XRP', 'LINK']","2024/02/07, 14:10:4659",20256,4.37
Uniswap price analysis Price levels sink to 615 after latest bearish turn,Uniswap price analysis reveals that the UNIUSD value has declined steadily over the past few hours The value has now dipped below the 700 level and is currently trading at 615,Cryptopolitan,2022-09-30 06:36:44,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:134061",202577,5.48
Uniswap Could Slide Below Support Zone  No Demand For UNI This Week,On Thursday the 67 price range of Uniswap was rebuffed once again The momentum has slowed on the shorter time frames which is a bearish indicator for traders and investors,NewsBTC,2022-09-30 09:27:13,[],Negative,Article,['UNI'],"2024/02/07, 14:10:134015",202626,6.03
Uniswap Labs To Raise Venture Capital at 1B Valuation,Uniswap Labs is gearing up to raise over 100 million in a new round of funding as it expands into new products and services The decentralized exchange commands 64 of all DEX volumes according to DeFi Llama,EWN,2022-09-30 10:27:50,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134000",202645,7.97
Uniswap seeks more than 100 million in funding at 1 billion valuation Tech Crunch,The raise would value the business at about 1 billion according to the report The post Uniswap seeks more than 100 million in funding at 1 billion valuation Tech Crunch appeared first on The Block,The Block,2022-09-30 10:28:16,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133997",202646,6.67
Breaking Uniswap Labs Eyes Fundraising At 1 Billion Valuation UNI Price Jumps,Uniswap Labs the parent company of decentralized crypto exchange Uniswap plans to raise 100200 million in the next fundraising round with 1 billion in valuation Several investors including Polychain and Singapores sovereign funds have shown interest in the fundraising round of Uniswap,Coingape,2022-09-30 11:22:38,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133979",202702,6.32
Uniswap Labs Eyes 200M in Fresh Funding Report,New reports indicate that Uniswap Labs the development team behind the eponymous DeFi exchange is in talks for fresh funding,Decrypt,2022-09-30 11:42:06,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133969",202724,6.72
Uniswap Aims at 100 Million in New Funding Amid Crypto Crash,Company is aiming at collecting more funds despite negativity on cryptocurrency market,UToday,2022-09-30 11:58:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133963",202731,6.48
Uniswap Labs rumored to be raising 100M in funding at a 1B valuation,TechCrunch has released information stating that the parent company of the Uniswap DEX Uniswap Labs is preparing for a new 100 million funding round to expand its offering The post Uniswap Labs rumored to be raising 100M in funding at a 1B valuation appeared first on CryptoSlate,CryptoSlate,2022-09-30 12:01:17,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133961",202732,6.5
DEX dev Uniswap Labs looks for new funding at unicorn valuation Report,Uniswap has been previously in talks with NFT lending protocols planning to tackle liquidity issues and the information asymmetry around NFTs,Cointelegraph,2022-09-30 12:03:05,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133960",202735,6.78
Why QNT MKR HNT UNI and LINK Are Outperforming the Rest of the Crypto Market,BeinCrypto takes a look at the five cryptocurrencies that increased the most last week more specifically from Sept 23 to Sept,BeInCrypto,2022-09-30 12:30:00,[],Positive,Article,"['MKR', 'QNT', 'UNI', 'HNT', 'LINK']","2024/02/07, 14:10:133952",202744,4.33
Uniswap Eyes More Than 100M in Funding to Expand Suite of Existing Services,Coinspeaker Uniswap Eyes More Than 100M in Funding to Expand Suite of Existing Services,Coinspeaker,2022-09-30 15:16:53,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133896",202827,5.8
Uniswap Labs Seeks 100 Million In Founding Heres Why,Per a report from TechCrunch Uniswap Labs is looking to raise 100 million to 200 million in a new equity round at a 1 billion valuation The company behind the popular Ethereumbased decentralized exchange DEX is allegedly still planning the round and the terms of the deal,Bitcoinist,2022-09-30 15:21:37,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133894",202831,6.28
Uniswap Labs Looking to Raise 100 Million at 1 Billion Valuation Report,Decentralized exchange giant Uniswap is planning a new funding round that would value the company at 1 billion,CryptoPotato,2022-09-30 18:39:06,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133848",202909,6.39
UniSwap Labs Eyes Unicorn Status With 200M Funding,Uniswap Labsa DeFi firm that contributes to the Uniswap CRYPTO UNI protocolis in discussions with several investors to fund an equity round of 100 million to 200 millionin a bid to diversify its offerings and develop its decentralized finance capabilities Uniswap Labs is collaborating with investors including Polychain and one of Singapores sovereign funds as part of the future investment round at a valuation of 1 billion TechCrunch reported The report statedthe terms of the agreement might alter because the talks of the round have not been finalized as yet,Benzinga,2022-09-30 20:23:01,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133824",202941,6.59
Uniswap Labs Seeks to Raise Over 100M at a Valuation of 1B,Uniswap Labs the brain behind the popular decentralized protocol Uniswap plans to raise between 100 million and 200 million which would bring its valuation to about 1 billion TechCrunch reported on Friday Polychain Capital to Lead the Funding Round According to four unidentified people who shared details of the intended fundraiser American investment company Polychain Capital and one of Singapores sovereign funds are expected to join the funding round,Coinfomania,2022-09-30 20:14:20,[],Positive,Article,['UNI'],"2024/02/07, 14:10:133826",202957,5.74
Assessing Uniswaps status amidst a decline in trading volume on DEXes,Uniswap V3 posted a 25 decline in trading volume on a monthonmonth basis However that didnt stop Uniswap from becoming the decentralized exchange DEXes with the most trading volume in the last 30 days,AMBCrypto,2022-10-01 00:30:24,[],Negative,Article,['UNI'],"2024/02/07, 14:10:133793",202992,6.16
Report Uniswap Seeks to Raise 200 Million in Fresh Capital at 1 Billion Valuation,The largest decentralized exchange dex platform by global trade volume Uniswap is looking to raise between 100 and 200 million according to a report citing people familiar with the company The funding round is currently in a nascent stage as the report claims Uniswap has been engaging with a number of investors,Bitcoin,2022-10-01 08:30:40,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:134211",203042,6.24
Top 5 Altcoins to BUY in October 2022  Best Cryptocurrency Investments,October has always been bullish for cryptos Like we do every month well provide in this article the top 5 altcoins to buy in October 2022,CryptoTicker,2022-10-01 13:02:36,[],Positive,Article,"['ADA', 'LINK', 'MATIC', 'UNI', 'XRP']","2024/02/07, 14:10:134159",203119,3.58
Uniswap to Raise 100 Million in New Funding Round,Uniswap Labs  the firm behind one of the worlds largest decentralized exchanges Uniswap  is looking to raise a massive 100M fund in its latest funding round This round follows Uniswaps previous Series A funding in 2020,Cryptonews,2022-10-01 14:11:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134149",203138,6.09
UNI Indicator Shows the Crypto Is Bearish Will It Sustain This Level,Uniswap failed to break through the 67 level on Thursday The move is a negative sign for investors and traders,Crypto news,2022-10-01 18:16:39,[],Negative,Article,['UNI'],"2024/02/07, 14:10:134114",203183,5.18
67 Breakout May Trigger A Directional Rally In Uniswap Price,Following the JuneJuly recovery the Uniswap coin price showcased a steady correction over the past two months However this correction assisted buyers in forming a Cup and handle pattern,Coingape,2022-10-01 20:00:35,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134098",203204,5.87
Top 5 Cryptocurrencies of the Week Week 39,This article is all about the top 5 cryptocurrencies that displayed good performance in the last seven days Lets take a look at it in more detail,CryptoTicker,2022-10-02 04:08:48,[],Positive,Article,"['HNT', 'LUNC', 'QNT', 'RSR', 'UNI']","2024/02/07, 14:10:134382",203230,3.58
Uniswap Labs is Working to Secure over 100M in New Funding,According to TechCrunch reports Uniswap Labs is planning a new round of equity financing of 100 million to 200 million US dollars,Blockchain News,2022-10-02 09:00:53,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134362",203338,5.4
Uniswap and Chainlink Surge As Big Eyes Coin Enters Its Third Presale Stage,SPONSORED POST Uniswap UNI and Chainlink LINK have experienced a positive trend in the past seven days They find themselves in the top twenty cryptocurrencies by market capitalisation on CoinMarketCap showcasing how successful they are in the crypto market Big Eyes Coin BIG has officially started the third stage of its presale raising 3,The Cryptonomist,2022-10-02 15:00:44,[],Positive,Article,"['BIG', 'LINK', 'UNI']","2024/02/07, 14:10:134303",203342,3.71
Investors should read this before making a decision on UNI,Uniswap UNI recently outperformed every other crypto in the top20 list in terms of market capitalization by registering figures of over 8 in sevenday gains Interestingly Messaris data revealed that Uniswap has also consistently maintained a DEX market share of 75 throughout Q3,AMBCrypto,2022-10-02 16:30:30,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:134290",203356,6.16
Uniswap Developer Planning To Raise 100000000 in Fresh Funding Round Report,The developers behind the worlds largest decentralized crypto exchange DEX by trading volume are reportedly planning to raise hundreds of millions of dollars in a new funding round,The Daily Hodl,2022-10-02 18:45:35,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134275",203378,6.63
Uniswap Is Trapped In A Range But Struggling Below 700 High,Uniswap UNI price is in an upward correction after breaking through the moving average lines The upward correction has stalled below the 50day line SMA As a result UNI is likely to continue falling,Coin Idol,2022-10-02 20:02:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:134267",203401,5.03
Next Level DeFi Concepts From Unigloio GLO Works In Tandem With Uniswap UNI And Bored Ape Yacht Club BAYC,That might seem like an odd title Youre probably asking whats Uniglo GLO,Dailycoin,2022-10-03 11:00:08,[],Neutral,Article,"['GLO', 'UNI']","2024/02/07, 14:10:134650",203580,3.06
Biggest Movers UNI Rebounds From Recent Losses on Monday,Uniswap was back in the green on Monday as the token rebounded from two days of consecutive declines The move saw prices climb towards a resistance level of 670 which has been in place since late August Maker was also in the green climbing by nearly 5 in todays session,Bitcoin,2022-10-03 16:00:02,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134521",203735,6.24
5 Of The Most Reliable DeFi Projects To Watch In 2023,Decentralized finance is poised to rebound as the cryptocurrency space gears up for its next big bull run,Bitcoinist,2022-10-03 17:41:37,[],Positive,Article,"['AAVE', 'ALBT', 'ORBS', 'UNI']","2024/02/07, 14:10:134478",203794,4.03
Uniswap Token UNI Forms Rounded Bottom Can Price Hit 75,UNI price creates more bullish sentiment as price forms rounded bottom below key resistance as price aims to break above UNI closes the week with two bullish candlesticks,NewsBTC,2022-10-03 22:33:06,[],Positive,Article,['UNI'],"2024/02/07, 14:10:134416",203905,6.03
Despite Uniswaps impeccable social performance UNIs rally may be in question,Uniswap UNI witnessed some massive growth in terms of social activity in the past few weeks according to the social media analytics firm LunarCrush Additionally Uniswap also witnessed a spike in development activity,AMBCrypto,2022-10-04 02:30:08,[],Negative,Article,['UNI'],"2024/02/07, 14:10:134399",203933,6.16
Uniswap UNI Outperforms Top Coins With Over 10 Gains In A Week,Uniswap is an Ethereumbased automated liquidity protocol Its operations ensure constant security decentralization and censorship resistance in the crypto industry removing the need for intermediaries,NewsBTC,2022-10-04 09:41:28,[],Positive,Article,['UNI'],"2024/02/07, 14:10:135014",204046,6.03
Uniswap Rally Could Be In Jeopardy Despite UNIs Solid Social Engagement,Uniswap UNI started with a bearish stride in 2022 along with Ripple and most other cryptocurrencies but it has been gaining some impressive price action as seen in the past few weeks UNIs social engagement up by 5362 Supply of unique wallet addresses surged since September 12 UNI price looking bullish up by 415 According to CoinMarketCap UNIs price has been looking bullish and spiked by 415 or trading at 677 as of this writing,NewsBTC,2022-10-04 14:45:16,[],Negative,Article,['UNI'],"2024/02/07, 14:10:134896",204244,6.03
Uniswap price analysis Bulls take control as prices hit highs of 670,Uniswap price analysis shows signs of an uptrend as the price underwent a further increase in the last 24 hours The price is on its way towards revival and has recovered up to the 670 mark during the day as the bullish trend has gained stability,Cryptopolitan,2022-10-04 17:40:33,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:134831",204329,5.48
Uniswap Reportedly Eyeing Over 100M in Fresh Funding,Uniswap is putting together a new funding round in a bid to expand its product offerings according to TechCrunch The Hash team discusses what this means for the decentralized exchange and state of DeFi,Coindesk,2022-10-04 21:00:11,[],Positive,Video,['UNI'],"2024/02/07, 14:10:134783",204409,6.37
PancakeSwap CAKE  Uniswap UNI have a new contender with Snowfallprotocolio SNW,Disclaimer The text below is an advertorial article that is not part ofCryptonewscomeditorial content,Cryptonews,2022-10-05 08:51:00,[],Neutral,Article,"['CAKE', 'SNW', 'UNI']","2024/02/07, 14:10:135362",204547,4.29
Is Now the Time to Buy Uniswap,With a potential new 100 million war chest Uniswap could be ready to take on larger rivals,The Motley Fool,2022-10-05 12:30:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:135287",204730,6.35
DOGE price Shoots Up Past LTC UNI to Become 8th Largest Crypto,Dogecoin Price on Fire This Week DOGE price rallied like a monster for a couple of days and gained an entry into the top 10 cryptocurrency list The asset continues to rally at the press time despite the major cryptos entering a slight correction phase Moreover the price hit 03 in the early trading hours ,CoinPedia,2021-04-16 07:31:49,[],Positive,Article,"['DOGE', 'LTC', 'UNI']","2024/02/07, 14:10:5021",20480,4.09
A close look at trading volumes on Uniswap and SushiSwap,Quick Take Upcoming DEX updates will lead to an increased userbase and capital efficiency A small part of Uniswaps volume was generated as a result of wash trading Retail users still create most of the trading volumes on Uniswap SushiSwap is very capital ineffective in its current implementation Bots are already starting to play the leading role in SushiSwaps trading volumes,The Block,2021-04-16 10:05:33,[],Neutral,Article,"['SUSHI', 'UNI']","2024/02/07, 14:10:5004",20499,4.42
DeFi Tokens UNI CRV and AAVE Lead Crypto Gains Can NEAR Follow Suit,UNI CRV and AAVE have bucked the bear market downtrend posting better shortterm ROIs than Bitcoin and some others Is NEAR next,BeInCrypto,2022-10-06 14:00:00,[],Positive,Article,"['AAVE', 'CRV', 'UNI']","2024/02/07, 14:10:135602",205258,4.33
